latitude,longitude,recorded_at,day_of_week,day_of_week_num,is_weekend,month,hour,period,noise_class,noise_level_dba
43.280374,76.888929,2025-11-13T18:51:33+05:00,Thursday,3,0,11,18,evening,building_noise,78.41
43.251782,76.942964,2026-02-20T21:20:18+05:00,Friday,4,0,2,21,late_evening,human,71.74
43.215505,76.929656,2026-04-21T11:09:32+05:00,Tuesday,1,0,4,11,daytime,building_noise,75.37
43.238772,76.918477,2026-01-23T13:29:13+05:00,Friday,4,0,1,13,daytime,transport,58.6
43.222327,76.926894,2026-04-08T15:28:54+05:00,Wednesday,2,0,4,15,daytime,others,66.76
43.261149,76.953624,2026-02-08T15:21:47+05:00,Sunday,6,1,2,15,daytime,human,63.01
43.237061,76.92907,2026-03-21T22:52:16+05:00,Saturday,5,1,3,22,late_evening,alert,73.17
43.260298,76.975377,2025-11-29T20:45:34+05:00,Saturday,5,1,11,20,evening,animals,35.73
43.258102,76.974685,2026-03-29T08:22:58+05:00,Sunday,6,1,3,8,morning,animals,39.4
43.234702,76.955538,2025-11-01T15:04:31+05:00,Saturday,5,1,11,15,daytime,others,60.24
43.23779,76.922371,2025-11-09T12:26:37+05:00,Sunday,6,1,11,12,daytime,transport,65.43
43.258766,76.946205,2026-02-03T19:12:38+05:00,Tuesday,1,0,2,19,evening,human,65.13
43.249224,76.940132,2026-04-30T07:55:57+05:00,Thursday,3,0,4,7,morning,human,72.88
43.239675,76.921903,2026-01-08T14:35:37+05:00,Thursday,3,0,1,14,daytime,transport,65.14
43.348964,77.042815,2026-03-07T21:02:48+05:00,Saturday,5,1,3,21,late_evening,transport,71.7
43.23298,76.977461,2026-02-20T16:15:53+05:00,Friday,4,0,2,16,daytime,others,51.96
43.285432,76.897991,2025-11-07T14:49:38+05:00,Friday,4,0,11,14,daytime,building_noise,76.22
43.257842,76.947321,2026-04-30T19:34:31+05:00,Thursday,3,0,4,19,evening,human,64.94
43.279176,76.896765,2026-04-04T11:29:19+05:00,Saturday,5,1,4,11,daytime,building_noise,77.85
43.223619,76.90143,2026-01-13T08:52:31+05:00,Tuesday,1,0,1,8,morning,others,47.42
43.285061,76.895616,2025-12-22T08:46:15+05:00,Monday,0,0,12,8,morning,building_noise,77.8
43.222233,76.905029,2026-01-02T21:13:56+05:00,Friday,4,0,1,21,late_evening,others,43.05
43.222407,76.904426,2026-03-06T16:19:04+05:00,Friday,4,0,3,16,daytime,human,54.35
43.285725,76.89381,2025-12-08T15:23:05+05:00,Monday,0,0,12,15,daytime,building_noise,72.54
43.262596,76.955255,2026-03-01T08:24:38+05:00,Sunday,6,1,3,8,morning,others,51.52
43.262632,76.82331,2026-04-21T13:27:35+05:00,Tuesday,1,0,4,13,daytime,human,59.23
43.231039,76.974178,2025-11-04T11:37:21+05:00,Tuesday,1,0,11,11,daytime,others,47.58
43.340542,76.949348,2026-01-27T13:44:19+05:00,Tuesday,1,0,1,13,daytime,transport,67.19
43.22165,76.896324,2026-02-01T19:43:53+05:00,Sunday,6,1,2,19,evening,human,59.29
43.35559,77.039893,2026-02-27T12:30:14+05:00,Friday,4,0,2,12,daytime,transport,67.26
43.241988,76.928816,2026-03-03T08:25:01+05:00,Tuesday,1,0,3,8,morning,alert,70.35
43.235347,76.975383,2026-03-31T23:36:32+05:00,Tuesday,1,0,3,23,late_evening,others,38.75
43.264826,76.953756,2026-02-01T15:41:32+05:00,Sunday,6,1,2,15,daytime,human,65.19
43.279955,76.88731,2026-03-09T23:48:24+05:00,Monday,0,0,3,23,late_evening,transport,62.96
43.259968,76.975876,2026-01-18T08:36:50+05:00,Sunday,6,1,1,8,morning,animals,41.03
43.279581,76.89334,2026-01-19T21:01:57+05:00,Monday,0,0,1,21,late_evening,building_noise,64.91
43.26619,76.816879,2026-03-30T10:37:29+05:00,Monday,0,0,3,10,morning,alert,62.14
43.223529,76.898678,2026-01-16T08:36:03+05:00,Friday,4,0,1,8,morning,others,46.22
43.250979,76.946293,2026-01-08T09:30:34+05:00,Thursday,3,0,1,9,morning,human,69.31
43.218065,76.897402,2026-04-02T20:23:28+05:00,Thursday,3,0,4,20,evening,others,48.9
43.237468,76.917384,2025-12-22T14:41:13+05:00,Monday,0,0,12,14,daytime,transport,59.7
43.234757,76.978469,2026-03-01T02:28:15+05:00,Sunday,6,1,3,2,night,others,35.0
43.279519,76.897605,2026-03-24T15:25:44+05:00,Tuesday,1,0,3,15,daytime,building_noise,77.17
43.236837,76.922579,2025-12-24T03:59:43+05:00,Wednesday,2,0,12,3,night,transport,59.71
43.238472,76.916069,2026-04-16T18:36:19+05:00,Thursday,3,0,4,18,evening,building_noise,71.83
43.354125,77.039289,2026-03-28T13:07:18+05:00,Saturday,5,1,3,13,daytime,transport,71.37
43.235472,76.954012,2025-11-22T18:45:09+05:00,Saturday,5,1,11,18,evening,transport,66.24
43.247744,76.939891,2026-01-03T13:37:00+05:00,Saturday,5,1,1,13,daytime,alert,76.81
43.263393,76.968699,2026-02-17T09:40:33+05:00,Tuesday,1,0,2,9,morning,others,46.37
43.343366,76.946428,2026-03-21T16:30:00+05:00,Saturday,5,1,3,16,daytime,others,65.09
43.34479,76.954083,2026-03-23T08:28:21+05:00,Monday,0,0,3,8,morning,transport,74.29
43.280431,76.894035,2026-03-02T16:46:00+05:00,Monday,0,0,3,16,daytime,building_noise,72.23
43.239092,76.922095,2025-12-01T07:42:04+05:00,Monday,0,0,12,7,morning,building_noise,84.7
43.274799,76.883691,2026-02-07T07:12:16+05:00,Saturday,5,1,2,7,morning,transport,65.38
43.256732,76.944226,2025-11-23T21:16:17+05:00,Sunday,6,1,11,21,late_evening,human,64.93
43.217157,76.928367,2026-04-28T19:53:32+05:00,Tuesday,1,0,4,19,evening,transport,76.83
43.231939,76.975204,2026-04-22T12:19:35+05:00,Wednesday,2,0,4,12,daytime,human,51.92
43.26175,76.952819,2026-04-29T17:31:41+05:00,Wednesday,2,0,4,17,evening,human,67.95
43.238716,76.932006,2026-02-10T22:58:26+05:00,Tuesday,1,0,2,22,late_evening,alert,76.87
43.238698,76.918045,2026-04-12T16:45:45+05:00,Sunday,6,1,4,16,daytime,transport,67.85
43.354065,77.037268,2026-04-29T07:31:51+05:00,Wednesday,2,0,4,7,morning,transport,79.32
43.23433,76.957293,2026-01-06T09:46:13+05:00,Tuesday,1,0,1,9,morning,others,67.42
43.258187,76.966705,2026-02-14T21:13:02+05:00,Saturday,5,1,2,21,late_evening,others,46.07
43.219068,76.92871,2026-04-14T19:38:46+05:00,Tuesday,1,0,4,19,evening,transport,80.5
43.220292,76.929229,2025-12-02T07:34:00+05:00,Tuesday,1,0,12,7,morning,transport,81.26
43.23879,76.92223,2026-02-14T21:48:05+05:00,Saturday,5,1,2,21,late_evening,building_noise,65.46
43.350876,77.038539,2026-02-17T07:59:51+05:00,Tuesday,1,0,2,7,morning,transport,75.01
43.275813,76.897037,2026-03-14T11:36:37+05:00,Saturday,5,1,3,11,daytime,building_noise,76.21
43.275388,76.894548,2026-04-28T14:24:22+05:00,Tuesday,1,0,4,14,daytime,building_noise,72.79
43.262663,76.954071,2026-04-29T14:52:34+05:00,Wednesday,2,0,4,14,daytime,human,61.37
43.218875,76.931333,2026-01-03T13:28:35+05:00,Saturday,5,1,1,13,daytime,transport,73.98
43.284368,76.893868,2025-11-22T17:59:46+05:00,Saturday,5,1,11,17,evening,building_noise,72.56
43.232709,76.97387,2026-04-27T08:49:05+05:00,Monday,0,0,4,8,morning,others,44.24
43.221493,76.90028,2025-12-14T08:46:13+05:00,Sunday,6,1,12,8,morning,others,46.47
43.278323,76.88788,2025-12-25T17:16:51+05:00,Thursday,3,0,12,17,evening,building_noise,80.03
43.23808,76.954207,2025-11-12T07:52:51+05:00,Wednesday,2,0,11,7,morning,transport,79.29
43.250562,76.937745,2026-03-08T04:24:22+05:00,Sunday,6,1,3,4,night,human,48.14
43.248464,76.938058,2025-12-05T00:24:13+05:00,Friday,4,0,12,0,night,human,62.19
43.218846,76.928168,2026-03-28T18:42:30+05:00,Saturday,5,1,3,18,evening,alert,77.98
43.360857,77.043918,2026-03-15T20:14:22+05:00,Sunday,6,1,3,20,evening,transport,70.07
43.232685,76.956596,2026-03-23T07:59:13+05:00,Monday,0,0,3,7,morning,transport,75.35
43.260949,76.971391,2025-11-08T15:45:33+05:00,Saturday,5,1,11,15,daytime,transport,59.4
43.238732,76.960607,2026-04-19T06:35:59+05:00,Sunday,6,1,4,6,morning,alert,66.82
43.263235,76.929999,2026-02-12T22:36:05+05:00,Thursday,3,0,2,22,late_evening,human,58.97
43.238328,76.933022,2026-01-06T10:15:07+05:00,Tuesday,1,0,1,10,morning,transport,64.89
43.244095,76.86329,2026-02-03T20:10:59+05:00,Tuesday,1,0,2,20,evening,transport,64.07
43.23887,76.917485,2026-04-22T13:46:29+05:00,Wednesday,2,0,4,13,daytime,transport,61.24
43.218095,76.90188,2025-11-05T23:32:17+05:00,Wednesday,2,0,11,23,late_evening,others,42.46
43.348987,77.032473,2025-12-07T08:35:30+05:00,Sunday,6,1,12,8,morning,transport,69.97
43.25261,76.946407,2026-02-04T08:58:38+05:00,Wednesday,2,0,2,8,morning,others,64.08
43.280563,76.89505,2025-11-17T09:57:06+05:00,Monday,0,0,11,9,morning,building_noise,75.36
43.245845,76.942368,2026-03-30T17:16:01+05:00,Monday,0,0,3,17,evening,alert,75.95
43.239829,76.916944,2026-03-13T21:20:29+05:00,Friday,4,0,3,21,late_evening,transport,63.39
43.248356,76.863094,2025-11-28T23:30:22+05:00,Friday,4,0,11,23,late_evening,human,64.63
43.23494,76.958289,2026-05-10T08:48:47+05:00,Sunday,6,1,5,8,morning,human,64.54
43.225058,76.902175,2026-02-21T10:00:55+05:00,Saturday,5,1,2,10,morning,others,51.92
43.238249,76.954169,2026-01-20T23:52:50+05:00,Tuesday,1,0,1,23,late_evening,human,74.11
43.252249,76.943288,2026-02-11T18:42:15+05:00,Wednesday,2,0,2,18,evening,human,66.39
43.264474,76.82078,2026-02-17T20:22:16+05:00,Tuesday,1,0,2,20,evening,human,57.88
43.279706,76.896762,2026-02-18T18:37:25+05:00,Wednesday,2,0,2,18,evening,building_noise,73.86
43.261502,76.964312,2026-03-05T09:40:23+05:00,Thursday,3,0,3,9,morning,others,49.45
43.221939,76.928371,2025-12-18T19:36:23+05:00,Thursday,3,0,12,19,evening,transport,83.8
43.260997,76.818206,2026-04-24T21:27:45+05:00,Friday,4,0,4,21,late_evening,human,66.36
43.266067,76.823967,2026-03-17T11:15:05+05:00,Tuesday,1,0,3,11,daytime,human,51.8
43.261932,76.954363,2026-03-03T08:11:49+05:00,Tuesday,1,0,3,8,morning,others,52.29
43.222756,76.903334,2026-02-26T00:25:52+05:00,Thursday,3,0,2,0,night,others,35.0
43.221303,76.90015,2026-01-11T17:13:34+05:00,Sunday,6,1,1,17,evening,human,56.97
43.217766,76.928358,2025-12-08T17:54:08+05:00,Monday,0,0,12,17,evening,transport,75.56
43.263797,76.955058,2026-02-11T12:32:53+05:00,Wednesday,2,0,2,12,daytime,human,70.75
43.263251,76.955658,2026-01-03T21:16:50+05:00,Saturday,5,1,1,21,late_evening,others,51.6
43.240031,76.931283,2026-03-09T09:09:29+05:00,Monday,0,0,3,9,morning,alert,72.2
43.23861,76.917306,2026-03-27T18:05:11+05:00,Friday,4,0,3,18,evening,transport,69.19
43.246445,76.863064,2026-02-25T07:09:29+05:00,Wednesday,2,0,2,7,morning,transport,79.01
43.238733,76.916248,2025-12-17T19:19:59+05:00,Wednesday,2,0,12,19,evening,transport,68.87
43.261991,76.95258,2025-12-22T08:10:55+05:00,Monday,0,0,12,8,morning,others,50.22
43.284672,76.895782,2026-01-31T14:43:18+05:00,Saturday,5,1,1,14,daytime,building_noise,81.36
43.262444,76.9532,2025-12-18T18:54:26+05:00,Thursday,3,0,12,18,evening,human,67.96
43.214916,76.93025,2026-02-21T16:52:01+05:00,Saturday,5,1,2,16,daytime,transport,66.38
43.221805,76.926956,2026-04-21T18:18:15+05:00,Tuesday,1,0,4,18,evening,transport,87.8
43.355268,77.040721,2025-11-17T18:16:28+05:00,Monday,0,0,11,18,evening,transport,72.08
43.238018,76.956343,2026-01-12T08:59:38+05:00,Monday,0,0,1,8,morning,transport,73.96
43.250482,76.945169,2026-01-21T17:01:18+05:00,Wednesday,2,0,1,17,evening,human,71.21
43.26211,76.963731,2026-05-10T12:18:00+05:00,Sunday,6,1,5,12,daytime,human,54.67
43.24683,76.857613,2026-05-08T13:45:37+05:00,Friday,4,0,5,13,daytime,human,63.76
43.256046,76.944196,2026-01-22T15:57:27+05:00,Thursday,3,0,1,15,daytime,human,61.45
43.260411,76.822425,2025-11-27T11:27:47+05:00,Thursday,3,0,11,11,daytime,others,49.99
43.237519,76.919055,2026-02-26T16:36:11+05:00,Thursday,3,0,2,16,daytime,alert,81.38
43.337909,76.947104,2026-04-03T17:11:07+05:00,Friday,4,0,4,17,evening,alert,86.01
43.256342,76.943215,2026-03-16T08:09:13+05:00,Monday,0,0,3,8,morning,transport,64.79
43.254497,76.946215,2025-12-09T16:47:43+05:00,Tuesday,1,0,12,16,daytime,human,68.18
43.220902,76.929448,2025-11-08T07:45:42+05:00,Saturday,5,1,11,7,morning,transport,73.4
43.223305,76.904887,2026-04-16T22:50:53+05:00,Thursday,3,0,4,22,late_evening,others,38.78
43.252408,76.940787,2026-01-08T16:08:12+05:00,Thursday,3,0,1,16,daytime,human,61.58
43.25921,76.945858,2026-03-18T08:09:20+05:00,Wednesday,2,0,3,8,morning,human,60.02
43.267809,76.926183,2025-11-06T23:29:10+05:00,Thursday,3,0,11,23,late_evening,others,64.08
43.353283,77.038951,2025-12-08T10:56:26+05:00,Monday,0,0,12,10,morning,transport,68.48
43.353801,77.043846,2025-12-21T18:30:57+05:00,Sunday,6,1,12,18,evening,transport,75.15
43.2673,76.823226,2025-12-13T17:40:10+05:00,Saturday,5,1,12,17,evening,others,56.1
43.258694,76.974921,2025-12-20T20:12:58+05:00,Saturday,5,1,12,20,evening,animals,35.37
43.238358,76.930938,2025-12-06T09:40:24+05:00,Saturday,5,1,12,9,morning,alert,69.25
43.221751,76.902748,2026-03-26T14:20:48+05:00,Thursday,3,0,3,14,daytime,human,51.33
43.277251,76.891769,2026-02-14T05:33:20+05:00,Saturday,5,1,2,5,night,transport,46.01
43.263814,76.821088,2026-04-30T22:30:59+05:00,Thursday,3,0,4,22,late_evening,alert,68.64
43.240035,76.928804,2025-12-26T21:18:33+05:00,Friday,4,0,12,21,late_evening,alert,70.2
43.255919,76.943367,2026-02-07T12:56:42+05:00,Saturday,5,1,2,12,daytime,transport,69.83
43.256858,76.970419,2026-03-25T18:36:19+05:00,Wednesday,2,0,3,18,evening,human,63.18
43.239199,76.923387,2025-11-21T11:10:57+05:00,Friday,4,0,11,11,daytime,transport,67.1
43.282006,76.892291,2026-01-08T08:17:11+05:00,Thursday,3,0,1,8,morning,building_noise,76.28
43.257108,76.970472,2026-03-01T17:43:13+05:00,Sunday,6,1,3,17,evening,animals,55.19
43.276884,76.890865,2026-01-26T09:11:28+05:00,Monday,0,0,1,9,morning,building_noise,75.21
43.219715,76.899448,2026-02-28T16:43:15+05:00,Saturday,5,1,2,16,daytime,building_noise,60.27
43.26122,76.954139,2026-04-30T17:28:01+05:00,Thursday,3,0,4,17,evening,human,66.38
43.238127,76.930003,2025-12-03T22:53:35+05:00,Wednesday,2,0,12,22,late_evening,alert,71.49
43.266387,76.822048,2026-02-06T17:38:25+05:00,Friday,4,0,2,17,evening,animals,50.98
43.237138,76.914004,2026-03-19T14:20:28+05:00,Thursday,3,0,3,14,daytime,transport,57.18
43.341122,76.951491,2026-03-08T17:25:28+05:00,Sunday,6,1,3,17,evening,transport,74.0
43.224184,76.90173,2026-04-24T12:10:15+05:00,Friday,4,0,4,12,daytime,human,54.39
43.231843,76.975184,2026-03-29T08:02:55+05:00,Sunday,6,1,3,8,morning,transport,52.41
43.276377,76.891535,2025-11-05T13:41:49+05:00,Wednesday,2,0,11,13,daytime,building_noise,72.17
43.233436,76.959417,2026-03-19T07:01:58+05:00,Thursday,3,0,3,7,morning,transport,79.67
43.251714,76.940866,2025-11-23T22:09:14+05:00,Sunday,6,1,11,22,late_evening,others,64.03
43.252,76.946748,2026-02-17T19:01:13+05:00,Tuesday,1,0,2,19,evening,human,72.5
43.264134,76.929522,2026-03-09T11:50:37+05:00,Monday,0,0,3,11,daytime,human,66.54
43.23935,76.915085,2026-02-17T08:23:35+05:00,Tuesday,1,0,2,8,morning,transport,62.72
43.246117,76.862775,2025-11-06T08:46:21+05:00,Thursday,3,0,11,8,morning,transport,78.21
43.222389,76.903477,2025-11-30T09:35:59+05:00,Sunday,6,1,11,9,morning,others,46.06
43.248654,76.940026,2025-11-30T17:14:09+05:00,Sunday,6,1,11,17,evening,animals,51.13
43.26157,76.953682,2026-01-20T16:09:26+05:00,Tuesday,1,0,1,16,daytime,human,67.4
43.265635,76.927354,2025-12-24T08:13:49+05:00,Wednesday,2,0,12,8,morning,human,59.97
43.239875,76.922145,2026-03-03T18:49:30+05:00,Tuesday,1,0,3,18,evening,transport,78.11
43.23552,76.93248,2025-11-24T07:39:45+05:00,Monday,0,0,11,7,morning,transport,62.65
43.342824,76.953175,2025-12-22T20:39:58+05:00,Monday,0,0,12,20,evening,transport,68.37
43.249659,76.937467,2025-12-22T11:17:44+05:00,Monday,0,0,12,11,daytime,human,65.4
43.340365,76.950674,2026-01-26T08:29:37+05:00,Monday,0,0,1,8,morning,transport,76.17
43.262239,76.928546,2026-04-02T22:35:57+05:00,Thursday,3,0,4,22,late_evening,human,59.8
43.239305,76.92924,2025-11-01T11:31:57+05:00,Saturday,5,1,11,11,daytime,alert,68.13
43.258361,76.949312,2026-03-05T17:42:37+05:00,Thursday,3,0,3,17,evening,human,63.89
43.280859,76.889328,2026-01-31T12:16:06+05:00,Saturday,5,1,1,12,daytime,building_noise,75.49
43.248907,76.940435,2026-02-26T01:03:36+05:00,Thursday,3,0,2,1,night,human,54.58
43.26496,76.924767,2026-02-07T20:42:47+05:00,Saturday,5,1,2,20,evening,human,68.9
43.338247,76.949974,2026-02-05T19:34:06+05:00,Thursday,3,0,2,19,evening,transport,79.79
43.262462,76.952237,2025-11-28T07:29:22+05:00,Friday,4,0,11,7,morning,others,53.56
43.254718,76.944008,2026-03-15T10:12:32+05:00,Sunday,6,1,3,10,morning,human,61.92
43.253802,76.943855,2026-05-02T07:03:27+05:00,Saturday,5,1,5,7,morning,human,66.66
43.220376,76.901493,2026-04-17T21:22:52+05:00,Friday,4,0,4,21,late_evening,others,46.31
43.238111,76.930074,2026-05-10T17:05:45+05:00,Sunday,6,1,5,17,evening,alert,79.71
43.263789,76.953362,2025-12-03T19:40:09+05:00,Wednesday,2,0,12,19,evening,human,66.29
43.252688,76.946454,2026-04-09T17:22:56+05:00,Thursday,3,0,4,17,evening,building_noise,71.72
43.281306,76.893132,2026-01-14T16:51:46+05:00,Wednesday,2,0,1,16,daytime,building_noise,81.17
43.237699,76.929086,2026-01-27T17:38:03+05:00,Tuesday,1,0,1,17,evening,alert,74.11
43.239875,76.929425,2026-01-24T08:26:34+05:00,Saturday,5,1,1,8,morning,alert,74.73
43.247666,76.94147,2026-01-13T09:44:58+05:00,Tuesday,1,0,1,9,morning,human,68.1
43.35436,77.041184,2026-05-09T20:33:54+05:00,Saturday,5,1,5,20,evening,transport,66.82
43.263088,76.953887,2025-12-15T13:27:08+05:00,Monday,0,0,12,13,daytime,human,51.42
43.25805,76.946645,2026-04-05T22:07:28+05:00,Sunday,6,1,4,22,late_evening,human,61.12
43.261441,76.95488,2025-12-27T18:11:19+05:00,Saturday,5,1,12,18,evening,human,68.15
43.235067,76.952842,2026-03-18T18:51:52+05:00,Wednesday,2,0,3,18,evening,transport,77.52
43.283651,76.895951,2026-05-08T10:42:42+05:00,Friday,4,0,5,10,morning,building_noise,77.35
43.260497,76.953256,2026-05-09T18:36:48+05:00,Saturday,5,1,5,18,evening,human,69.83
43.344636,76.948047,2026-03-25T18:50:27+05:00,Wednesday,2,0,3,18,evening,transport,75.74
43.233951,76.976673,2026-05-02T08:35:02+05:00,Saturday,5,1,5,8,morning,others,39.68
43.23716,76.93016,2025-11-12T18:53:03+05:00,Wednesday,2,0,11,18,evening,alert,72.29
43.237725,76.930233,2025-11-24T12:56:31+05:00,Monday,0,0,11,12,daytime,transport,61.88
43.223079,76.901486,2026-03-08T09:10:25+05:00,Sunday,6,1,3,9,morning,others,48.08
43.261976,76.9242,2026-01-21T09:03:14+05:00,Wednesday,2,0,1,9,morning,human,63.53
43.264463,76.820048,2026-01-29T22:45:44+05:00,Thursday,3,0,1,22,late_evening,human,51.72
43.231246,76.956052,2026-04-24T22:51:41+05:00,Friday,4,0,4,22,late_evening,human,73.49
43.237631,76.919327,2026-01-10T07:39:00+05:00,Saturday,5,1,1,7,morning,transport,66.03
43.237507,76.955604,2025-11-26T21:39:34+05:00,Wednesday,2,0,11,21,late_evening,human,68.42
43.233104,76.919856,2026-01-08T21:03:55+05:00,Thursday,3,0,1,21,late_evening,others,54.53
43.282504,76.893246,2025-12-22T07:44:17+05:00,Monday,0,0,12,7,morning,transport,65.24
43.220774,76.900107,2026-04-05T19:48:16+05:00,Sunday,6,1,4,19,evening,human,61.42
43.262491,76.955863,2026-03-02T12:41:11+05:00,Monday,0,0,3,12,daytime,human,51.59
43.233097,76.973267,2026-01-09T10:34:54+05:00,Friday,4,0,1,10,morning,human,54.76
43.257537,76.944455,2025-12-23T08:45:03+05:00,Tuesday,1,0,12,8,morning,human,61.23
43.23904,76.935595,2025-11-27T09:10:48+05:00,Thursday,3,0,11,9,morning,alert,77.97
43.273017,76.898782,2025-12-16T10:01:31+05:00,Tuesday,1,0,12,10,morning,building_noise,73.64
43.260415,76.972913,2026-04-14T12:12:28+05:00,Tuesday,1,0,4,12,daytime,animals,46.14
43.253973,76.944751,2025-12-05T14:21:18+05:00,Friday,4,0,12,14,daytime,human,59.63
43.346562,76.949218,2025-12-05T18:06:30+05:00,Friday,4,0,12,18,evening,transport,79.01
43.264167,76.954068,2025-11-18T06:32:11+05:00,Tuesday,1,0,11,6,morning,others,39.97
43.265346,76.953497,2025-11-28T17:28:33+05:00,Friday,4,0,11,17,evening,human,65.33
43.265072,76.927155,2025-11-20T20:53:36+05:00,Thursday,3,0,11,20,evening,human,63.82
43.255543,76.962227,2026-02-06T08:23:24+05:00,Friday,4,0,2,8,morning,others,51.33
43.220047,76.901493,2026-03-26T21:37:25+05:00,Thursday,3,0,3,21,late_evening,others,49.11
43.262867,76.954443,2025-11-26T22:02:52+05:00,Wednesday,2,0,11,22,late_evening,others,51.22
43.263277,76.954223,2026-02-27T08:38:51+05:00,Friday,4,0,2,8,morning,others,51.92
43.282163,76.89728,2026-03-20T10:32:11+05:00,Friday,4,0,3,10,morning,building_noise,76.36
43.25788,76.946153,2026-04-27T12:57:51+05:00,Monday,0,0,4,12,daytime,human,59.57
43.234053,76.958928,2025-11-16T19:11:09+05:00,Sunday,6,1,11,19,evening,human,66.99
43.219213,76.905026,2026-03-02T03:14:41+05:00,Monday,0,0,3,3,night,others,35.0
43.238494,76.930953,2025-12-12T22:05:13+05:00,Friday,4,0,12,22,late_evening,animals,50.96
43.236173,76.922366,2026-05-03T19:57:24+05:00,Sunday,6,1,5,19,evening,human,65.99
43.239085,76.954358,2026-01-14T01:26:24+05:00,Wednesday,2,0,1,1,night,human,51.02
43.341865,76.947904,2026-03-10T01:23:33+05:00,Tuesday,1,0,3,1,night,transport,53.08
43.256887,76.942442,2026-03-10T20:21:34+05:00,Tuesday,1,0,3,20,evening,human,63.72
43.232776,76.975159,2026-04-17T17:32:01+05:00,Friday,4,0,4,17,evening,building_noise,63.04
43.287975,76.889222,2026-04-06T18:29:35+05:00,Monday,0,0,4,18,evening,building_noise,80.21
43.263045,76.970595,2025-12-12T02:20:03+05:00,Friday,4,0,12,2,night,others,35.0
43.247873,76.863719,2026-04-30T14:22:16+05:00,Thursday,3,0,4,14,daytime,transport,64.27
43.217922,76.929348,2026-02-05T07:17:55+05:00,Thursday,3,0,2,7,morning,transport,83.47
43.233125,76.956394,2026-01-27T19:38:47+05:00,Tuesday,1,0,1,19,evening,transport,75.68
43.224106,76.92821,2025-12-29T19:13:45+05:00,Monday,0,0,12,19,evening,transport,78.59
43.251216,76.943878,2026-01-06T17:07:27+05:00,Tuesday,1,0,1,17,evening,others,58.95
43.261929,76.952799,2025-11-10T08:10:25+05:00,Monday,0,0,11,8,morning,others,49.54
43.235746,76.955548,2026-03-19T18:06:15+05:00,Thursday,3,0,3,18,evening,transport,78.4
43.27881,76.894994,2026-05-06T16:38:50+05:00,Wednesday,2,0,5,16,daytime,human,69.09
